road,chainage,lrp,lat,lon,type,name,condition,Segment,Truck,Bus,Car,Motorbike,Bicycle,nrLanes,destination
N1,216.6,LRP219b,22.4968052,91.7156389,Bridge,Bridge end,road,36,0,0,0,0,0,6,LRP220
N1,216.896,LRP220,22.494583,91.7170827,KmPost,Km post missing,road,36,0,0,0,0,0,6,LRP219a_B
N1,217.377,LRP219a_B,22.4904406,91.71827267,Bridge,GORA MARI BOX CULVERT,B,36,0,0,0,0,0,6,LRP220a
N1,217.783,LRP220a,22.4869441,91.7192771,Culvert,Box culvert,road,36,0,0,0,0,0,6,LRP220a_B
N1,217.942,LRP220a_B,22.48554801,91.71953095,Bridge,BARAOWLLA BOX CULVERT,A,36,0,0,0,0,0,6,LRP221
N1,217.957,LRP221,22.4854163,91.7195549,KmPost,Ctg 24 km,road,36,0,0,0,0,0,6,LRP221a
N1,218.254,LRP221a,22.48280707,91.720051,Culvert,Box culvert,road,36,0,0,0,0,0,6,LRP220b_B
N1,218.441,LRP220b_B,22.48116421,91.72036336,Bridge,Baro Aulia,D,36,0,0,0,0,0,6,LRP221b
N1,218.855,LRP221b,22.4775271,91.7210549,Bridge,Bridge start,road,36,0,0,0,0,0,6,LRP221c
N1,218.88,LRP221c,22.4773049,91.7211104,Bridge,Bridge end,road,36,0,0,0,0,0,6,LRP222
N1,218.969,LRP222,22.4765271,91.7213327,KmPost,Info.Missing,road,36,0,0,0,0,0,6,LRP221a_B
N1,219.427,LRP221a_B,22.47285309,91.72326335,Bridge,HATIBORI BOX CULVERT,A,36,0,0,0,0,0,6,LRP222a
N1,219.852,LRP222a,22.4694438,91.7250549,Culvert,Box culvert,road,36,0,0,0,0,0,6,LRP223
N1,219.988,LRP223,22.468416,91.7255827,KmPost,Ctg 22 km,road,36,0,0,0,0,0,6,LRP223a_B
N1,220.725,LRP223a_B,22.46243864,91.7285307,Bridge,Modonhat Bridge,D,36,0,0,0,0,0,6,LRP224
N1,220.988,LRP224,22.4603056,91.7295827,KmPost,Km post missing,road,36,0,0,0,0,0,6,LRP224a
N1,221.172,LRP224a,22.4588333,91.7303604,Bridge,Bridge start,road,36,0,0,0,0,0,6,LRP224b
N1,221.198,LRP224b,22.4586389,91.7304716,Bridge,Bridge end,road,36,0,0,0,0,0,6,LRP225
N1,222.006,LRP225,22.4518235,91.7331283,KmPost,Info.Missing,road,36,0,0,0,0,0,6,LRP224a_B
N1,222.357,LRP224a_B,22.44886285,91.73428239,Bridge,KODOM RASUL BOX CULVERT,A,36,0,0,0,0,0,6,LRP225a_B
N1,222.687,LRP225a_B,22.44607933,91.73536743,Bridge,SALAKHARPAD BRIDGE,C,36,0,0,0,0,0,6,LRP226
N1,223.006,LRP226,22.4433886,91.7364163,KmPost,Km post missing,road,36,0,0,0,0,0,6,LRP226a
N1,223.11,LRP226a,22.4424997,91.7366663,Bridge,Bridge start,road,36,0,0,0,0,0,6,LRP226b
N1,223.141,LRP226b,22.4422219,91.7367497,Bridge,Bridge end,road,36,0,0,0,0,0,6,LRP226a_B
N1,223.743,LRP226a_B,22.43750352,91.73866595,Bridge,HASNA BAD BOX CULVERT,A,36,0,0,0,0,0,6,LRP226b_B
N1,224.053,LRP226b_B,22.43507379,91.73965272,Bridge,VATERIE BRIDGE,A,36,0,0,0,0,0,6,LRP227
N1,224.066,LRP227,22.4349719,91.7396941,KmPost,Km post missing,road,36,0,0,0,0,0,6,LRP227a
N1,224.203,LRP227a,22.4333049,91.7403608,Culvert,Box culvert,road,36,0,0,0,0,0,6,LRP227b
N1,224.514,LRP227b,22.4307493,91.7415274,Bridge,Bridge start,road,36,0,0,0,0,0,6,LRP227c
N1,224.557,LRP227c,22.4304438,91.7417219,Bridge,Bridge end,road,36,0,0,0,0,0,6,LRP228
N1,225.006,LRP228,22.4269716,91.7439997,KmPost,Km post missing,road,36,0,0,0,0,0,6,LRP228a_B
N1,225.702,LRP228a_B,22.42204155,91.74802098,Bridge,DHAMAKHALI BRIDGE,B,36,0,0,0,0,0,6,LRP229
N1,226.006,LRP229,22.4198882,91.7497774,KmPost,Km post missing,road,36,0,0,0,0,0,6,LRP229a
N1,226.171,LRP229a,22.4185549,91.7504722,Bridge,Bridge start,road,36,0,0,0,0,0,6,LRP229b
N1,226.209,LRP229b,22.4182771,91.7506667,Bridge,Bridge end,road,36,0,0,0,0,0,6,LRP230
N1,227.006,LRP230,22.4119167,91.7543611,KmPost,Km post missing,road,36,0,0,0,0,0,6,LRP230a
N1,227.206,LRP230a,22.4101111,91.7544444,Others,End of Bituminous Pavement,road,36,0,0,0,0,0,6,LRP230b
N1,227.412,LRP230b,22.4084167,91.7551389,Culvert,Box culvert,road,36,0,0,0,0,0,6,LRP230c
N1,227.414,LRP230c,22.40839921,91.75514358,Others,Start of Bituminous Pavement,road,36,0,0,0,0,0,6,LRP231
N1,228.006,LRP231,22.4032222,91.7565278,KmPost,Km post missing,road,36,0,0,0,0,0,6,LRP230a_B
N1,228.029,LRP230a_B,22.40301454,91.75657412,Bridge,VATIARI CULVERT,A,36,0,0,0,0,0,6,LRP231a
N1,228.406,LRP231a,22.3996108,91.7573333,"SideRoad,Right",Road to Biman Bandar (Z1016),road,37,-13174,-3580,-1195,-2890,-193,6,LRP231b
N1,228.51,LRP231b,22.3988608,91.7576667,Bridge,Bridge start,road,37,0,0,0,0,0,6,LRP231c
N1,228.517,LRP231c,22.3988052,91.7576667,Bridge,Bridge end,road,37,0,0,0,0,0,6,LRP231a_B
N1,228.797,LRP231a_B,22.39633988,91.75825516,Bridge,T. B HOSPITAL GATE BOX CULVERT,A,37,0,0,0,0,0,6,LRP232
N1,229.006,LRP232,22.3944997,91.7586944,KmPost,Km post missing,road,37,0,0,0,0,0,6,LRP232a
N1,229.065,LRP232a,22.3937774,91.7588056,"SideRoad,Right","N111, Port Connecting Road",road,37,0,0,0,0,0,8,LRP231b_B
N1,229.203,LRP231b_B,22.39271753,91.75908821,Bridge,GAMMON BRIDGE,A,37,0,0,0,0,0,8,LRP232b
N1,229.282,LRP232b,22.3921108,91.75925,Culvert,Box culvert,road,37,0,0,0,0,0,8,LRP232c
N1,229.633,LRP232c,22.3892497,91.7605,Bridge,Bridge start,road,37,0,0,0,0,0,8,LRP232d
N1,229.692,LRP232d,22.3887497,91.7607222,Bridge,Bridge end,road,37,0,0,0,0,0,8,LRP233
N1,230.006,LRP233,22.3861663,91.7618333,KmPost,Km post missing,road,37,0,0,0,0,0,8,LRP232a_B
N1,230.13,LRP232a_B,22.38524588,91.76250566,Bridge,PAKKA MATA BOX CULVERT,A,37,0,0,0,0,0,8,LRP233a
N1,230.631,LRP233a,22.3815271,91.7652222,Culvert,Box culvert,road,37,0,0,0,0,0,6,LRP233a_B
N1,230.921,LRP233a_B,22.37970118,91.76704765,Bridge,GLAXO BOX CULVERT,A,37,0,0,0,0,0,6,LRP234
N1,231.006,LRP234,22.379166,91.7675827,KmPost,Km post missing,road,37,0,0,0,0,0,6,LRP234a
N1,231.442,LRP234a,22.3764716,91.770416,Bridge,Bridge start,road,37,0,0,0,0,0,6,LRP234b
N1,231.461,LRP234b,22.37622549,91.77054327,Bridge,Bridge end,road,37,0,0,0,0,0,6,LRP234a_B
N1,231.966,LRP234a_B,22.36968413,91.77392587,Bridge,CORNAIL HAT BOX CULVERT,A,37,0,0,0,0,0,6,LRP235
N1,232.006,LRP235,22.369166,91.7741938,KmPost,Km post missing,road,37,0,0,0,0,0,6,LRP235a
N1,232.561,LRP235a,22.3691382,91.777666,Others,End of Bituminous Road,road,37,0,0,0,0,0,6,LRP235b
N1,232.754,LRP235b,22.3586667,91.7822771,Others,The chittagong city area starts from Alongka cinema Hall,road,38,0.001,0.001,0.001,0.001,0.001,2,LRP244b
N1,241.063,LRP244b,22.3644444,91.8511111,Others,Chittagong city area ends and the survey of N1 starts again,road,38,0,0,0,0,0,2,LRP245
N1,241.456,LRP245,22.3646111,91.8508333,KmPost,Km post missing,road,38,0,0,0,0,0,2,LRP245a
N1,241.625,LRP245a,22.3632778,91.8514722,Culvert,Box culvert,road,38,0,0,0,0,0,2,LRP236a_B
N1,242.016,LRP236a_B,22.35990574,91.85226949,Bridge,BOALIA BOX CULVERT,C,38,0,0,0,0,0,2,LRP246
N1,242.456,LRP246,22.3561111,91.8531667,KmPost,Km post missing,road,38,0,0,0,0,0,2,LRP246a
N1,242.527,LRP246a,22.3555,91.8530833,Bridge,Bridge start,road,38,0,0,0,0,0,2,LRP246b
N1,242.541,LRP246b,22.3553889,91.8530556,Bridge,Bridge end,road,38,0,0,0,0,0,2,LRP238a_B
N1,242.898,LRP238a_B,22.35226747,91.85262205,Bridge,BAKULIA BRIDGE,B,38,0,0,0,0,0,4,LRP247
N1,243.456,LRP247,22.3473886,91.8519444,KmPost,Km post missing,road,38,0,0,0,0,0,4,LRP247a
N1,244.005,LRP247a,22.3427219,91.8531389,Bridge,Bridge start,road,38,0,0,0,0,0,4,LRP247b
N1,244.049,LRP247b,22.3423608,91.8530833,Bridge,Bridge end,road,38,0,0,0,0,0,4,LRP239a_B
N1,244.367,LRP239a_B,22.33953935,91.85338716,Bridge,5 No hafez bazar Bridge,C,38,0,0,0,0,0,4,LRP248
N1,244.456,LRP248,22.3387497,91.8534722,KmPost,Km post missing,road,38,0,0,0,0,0,4,LRP248a
N1,244.508,LRP248a,22.33836249,91.85369559,Bridge,Bridge start,road,38,0,0,0,0,0,4,LRP248b
N1,244.553,LRP248b,22.3380274,91.8538889,Bridge,Bridge end,road,38,0,0,0,0,0,4,LRP248c
N1,244.633,LRP248c,22.3373886,91.8542778,Bridge,Bridge start,road,38,0,0,0,0,0,4,LRP248d
N1,244.68,LRP248d,22.3370274,91.8545278,Bridge,Bridge end,road,38,0,0,0,0,0,4,LRP240a_B
N1,244.856,LRP240a_B,22.33576732,91.85385369,Bridge,Tulatuli Bridge,C,38,0,0,0,0,0,4,LRP240c_B
N1,244.975,LRP240c_B,22.33491534,91.8533979,Bridge,Rajakhali Bridge,C,38,0,0,0,0,0,4,LRP249
N1,245.456,LRP249,22.3314716,91.8515556,KmPost,Km post missing,road,38,0,0,0,0,0,2,LRP249a
N1,245.665,LRP249a,22.3297493,91.8521111,Bridge,Shah Amanath (Karnaphuli) Bridge,road,38,0,0,0,0,0,2,LRP241a_B
N1,246.02,LRP241a_B,22.32664514,91.85275939,Bridge,Hajrath Sha Amanath Satu,C,38,0,0,0,0,0,2,LRP250
N1,246.456,LRP250,22.3228327,91.8535556,KmPost,Km post missing,road,38,0,0,0,0,0,2,LRP250a
N1,246.634,LRP250a,22.3212771,91.8536111,Bridge,Bridge end,road,38,0,0,0,0,0,2,LRP250b
N1,247.336,LRP250b,22.3153611,91.8553056,Bridge,Bridge start,road,38,0,0,0,0,0,2,LRP250c
N1,247.352,LRP250c,22.3152222,91.8553333,Bridge,Bridge end,road,38,0,0,0,0,0,2,LRP251
N1,247.397,LRP251,22.3148889,91.8553889,KmPost,"Cox,s Bazar 143 km,Patiya 16 km",road,38,0,0,0,0,0,2,LRP242b_B
N1,247.637,LRP242b_B,22.31292651,91.85618192,Bridge,SHIKALBAHA BRIDGE,C,38,0,0,0,0,0,2,LRP251a
N1,247.893,LRP251a,22.3108333,91.8570278,"SideRoad,Right / SideRoad,Right",Road to BFDC Fisharies (Z1804) /Start of Dohazari Road Division. / Road to BFDC Fisharies (Z1804) /Start of Dohazari Road Division.,road,39,0.001,0.001,0.001,0.001,0.001,2,LRP251b
N1,247.923,LRP251b,22.3106111,91.8570833,"SideRoad,Left",Road to Balakkhati (Z1065),road,39,0,0,0,0,0,2,LRP251c
N1,248.25,LRP251c,22.30825,91.8589722,Culvert,Box culvert,road,39,0,0,0,0,0,2,LRP252
N1,248.397,LRP252,22.3071944,91.8598611,KmPost,Cox's Bazar 142 km,road,39,0,0,0,0,0,2,LRP243b_B
N1,248.499,LRP243b_B,22.30645776,91.86044903,Bridge,SHIKALBAHA,C,39,0,0,0,0,0,2,LRP252a
N1,248.797,LRP252a,22.3043056,91.8621667,Culvert,Box culvert,road,39,0,0,0,0,0,2,LRP244a_B
N1,249.04,LRP244a_B,22.30262355,91.8635647,Bridge,SOUTH MITTACHORI,A,39,0,0,0,0,0,2,LRP252b
N1,249.106,LRP252b,22.3021667,91.8639444,Culvert,Box culvert,road,39,0,0,0,0,0,2,LRP244b_B
N1,249.348,LRP244b_B,22.30028513,91.86529803,Bridge,SHIKALBAHA BOX CULVERT,B,39,0,0,0,0,0,2,LRP253
N1,249.399,LRP253,22.2998886,91.8655833,KmPost,Cox's Bazar 141km,road,39,0,0,0,0,0,2,LRP244c_B
N1,249.674,LRP244c_B,22.29753503,91.86636303,Bridge,KADUMTOLI CULVERT,A,39,0,0,0,0,0,2,LRP253a
N1,249.967,LRP253a,22.2950274,91.8671938,Culvert,Box culvert,road,39,0,0,0,0,0,2,LRP245a_B
N1,250.215,LRP245a_B,22.29323663,91.86843607,Bridge,ISLAMPUR CULVERT,A,39,0,0,0,0,0,2,LRP254
N1,250.394,LRP254,22.2919441,91.8693327,KmPost,Cox's Bazar 140km,road,39,0,0,0,0,0,2,LRP254a
N1,250.445,LRP254a,22.2916663,91.8696382,"SideRoad,Right",Road to Arowana (Z1018),road,40,0.001,0.001,0.001,0.001,0.001,2,LRP245b_B
N1,250.519,LRP245b_B,22.29164214,91.87029114,Bridge,NOLBILA CULVERT,A,40,0,0,0,0,0,2,LRP254b
N1,250.615,LRP254b,22.2916108,91.8711382,Culvert,Box culvert,road,40,0,0,0,0,0,2,LRP246a_B
N1,250.841,LRP246a_B,22.29260793,91.87302012,Bridge,SHIKALBAHA MORE,A,40,0,0,0,0,0,2,LRP254c
N1,251.062,LRP254c,22.293583,91.8748604,Culvert,Box culvert,road,40,0,0,0,0,0,2,LRP246b_B
N1,251.281,LRP246b_B,22.29446535,91.87671797,Bridge,SHIKALBAHA BOX CULVERT,A,40,0,0,0,0,0,2,LRP254d
N1,251.324,LRP254d,22.2946386,91.8770827,Bridge,Bridge start,road,40,0,0,0,0,0,2,LRP255
N1,251.391,LRP255,22.2949163,91.877666,KmPost,Cox's Bazar 139 km,road,40,0,0,0,0,0,2,LRP255a
N1,251.445,LRP255a,22.2951108,91.8781104,Bridge,Bridge end,road,40,0,0,0,0,0,2,LRP247a_B
N1,251.538,LRP247a_B,22.29626987,91.8807528,Bridge,SHIKALBAHA BRIDGE,C,40,0,0,0,0,0,2,LRP255b
N1,251.708,LRP255b,22.2983886,91.885583,Culvert,Box Culvert,road,40,0,0,0,0,0,2,LRP256
N1,252.397,LRP256,22.2985552,91.886333,KmPost,Cox's Bazar 138 km,road,40,0,0,0,0,0,2,LRP248a_B
N1,252.506,LRP248a_B,22.29883692,91.88735128,Bridge,SHANTERHAT CULVERT,B,40,0,0,0,0,0,2,LRP256a
N1,252.956,LRP256a,22.3,91.8915552,"SideRoad,Right",Road to Kaliganj (Z1071),road,41,0.001,0.001,0.001,0.001,0.001,2,LRP257
N1,253.397,LRP257,22.3005833,91.892833,KmPost,Cox's Bazar 137 km,road,41,0,0,0,0,0,2,LRP257a
N1,253.57,LRP257a,22.3015833,91.897333,Culvert,Box culvert,road,41,0,0,0,0,0,2,LRP249a_B
N1,253.777,LRP249a_B,22.30210258,91.89925828,Bridge,SHANTERHAT BOX CULVERT,B,41,0,0,0,0,0,2,LRP258
N1,254.024,LRP258,22.3027222,91.9015556,KmPost,"Cox,s Bazar 136 km,Patiya 11 km",road,41,0,0,0,0,0,2,LRP258a
N1,254.127,LRP258a,22.3029722,91.9025,Culvert,Box culvert,road,41,0,0,0,0,0,2,LRP250a_B
N1,254.333,LRP250a_B,22.30353655,91.90442272,Bridge,KUSUMPUR BOX CULVERT,A,41,0,0,0,0,0,2,LRP259
N1,254.999,LRP259,22.3053611,91.9106389,KmPost,"Cox,s Bazar 135 km,Patiya 10 km",road,41,0,0,0,0,0,2,LRP259a
N1,255.302,LRP259a,22.3070556,91.9128056,Culvert,Box culvert,road,41,0,0,0,0,0,2,LRP251a_B
N1,255.505,LRP251a_B,22.30831899,91.9142153,Bridge,MUNSHA BOX CULVERT(L),B,41,0,0,0,0,0,2,LRP259b
N1,255.725,LRP259b,22.3096944,91.91575,CrossRoad,Road to Kaliganj (Z1070),road,42,-32,629,75,86,-200,2,LRP260
N1,255.999,LRP260,22.3114167,91.9176382,KmPost,Box culvert,road,42,0,0,0,0,0,2,LRP260a
N1,256.167,LRP260a,22.3124722,91.9188327,Culvert,Box culvert,road,42,0,0,0,0,0,2,LRP252a_B
N1,256.378,LRP252a_B,22.31375468,91.92031764,Bridge,MONSHA CULVERT,A,42,0,0,0,0,0,2,LRP260b
N1,256.688,LRP260b,22.3156389,91.9224993,Culvert,Box culvert,road,42,0,0,0,0,0,2,LRP260c
N1,256.809,LRP260c,22.3158889,91.9235827,"SideRoad,Left",Road to Kalurghat (N107),road,43,0.001,0.001,0.001,0.001,0.001,2,LRP252c_B
N1,256.89,LRP252c_B,22.31574681,91.92435241,Bridge,UTTOR SONAPUR,A,43,0,0,0,0,0,2,LRP261
N1,256.999,LRP261,22.3155556,91.9253882,KmPost,Km post missing,road,43,0,0,0,0,0,2,LRP261a
N1,257.749,LRP261a,22.3137778,91.9322216,Culvert,Box culvert,road,43,0,0,0,0,0,2,LRP253a_B
N1,257.94,LRP253a_B,22.31375656,91.93398323,Bridge,Pirol,A,43,0,0,0,0,0,2,LRP262
N1,257.999,LRP262,22.31375,91.9345274,KmPost,Km post missing,road,43,0,0,0,0,0,2,LRP263
N1,258.999,LRP263,22.3136389,91.9438886,KmPost,Km post missing,road,43,0,0,0,0,0,2,LRP263a
N1,259.617,LRP263a,22.3098611,91.9477219,Culvert,Box culvert,road,43,0,0,0,0,0,2,LRP255a_B
N1,259.795,LRP255a_B,22.30843941,91.9483887,Bridge,UZIRPUR HIGH SCHOOL,A,43,0,0,0,0,0,2,LRP264
N1,260.01,LRP264,22.3067222,91.9491941,KmPost,Info.Missing,road,43,0,0,0,0,0,2,LRP265
N1,261.01,LRP265,22.3025,91.9553889,KmPost,Km post missing,road,43,0,0,0,0,0,2,LRP265a
N1,261.936,LRP265a,22.3010278,91.9641667,Bridge,Bridge start,road,43,0,0,0,0,0,2,LRP265b
N1,261.988,LRP265b,22.3009444,91.9646667,Bridge,Bridge end,road,43,0,0,0,0,0,2,LRP266
N1,262.01,LRP266,22.3009167,91.9648889,KmPost,Km post missing,road,43,0,0,0,0,0,2,LRP257a_B
N1,262.116,LRP257a_B,22.3006016,91.96584577,Bridge,PATIYA BRIDGE,C,43,0,0,0,0,0,2,LRP267
N1,263.01,LRP267,22.2979441,91.973916,KmPost,Km post missing,road,43,0,0,0,0,0,2,LRP267a
N1,263.578,LRP267a,22.2956941,91.9787493,Culvert,Slab Culvert,road,43,0,0,0,0,0,2,LRP267b
N1,263.744,LRP267b,22.295333,91.9803049,"SideRoad,Left",Road to Boalkhali (Z1059),road,44,185,-387,73,1319,3528,2,LRP268
N1,264.01,LRP268,22.2934997,91.9816382,KmPost,Km post missing,road,44,0,0,0,0,0,2,LRP268a
N1,264.07,LRP268a,22.2933608,91.9821104,"SideRoad,Left",Road to Haidgaon (Z1057),road,45,0.001,0.001,0.001,0.001,0.001,2,LRP268b
N1,264.216,LRP268b,22.292083,91.9822493,Culvert,Box culvert,road,45,0,0,0,0,0,2,LRP268c
N1,264.237,LRP268c,22.291833,91.9823327,"SideRoad,Right",Road to Anowara (R170),road,45,0,0,0,0,0,2,LRP260a_B
N1,264.369,LRP260a_B,22.2911452,91.98336683,Bridge,PALYA BUS STATION,A,45,0,0,0,0,0,2,LRP269
N1,265.01,LRP269,22.2878052,91.9883886,KmPost,Km post missing,road,45,0,0,0,0,0,2,LRP269a
N1,265.313,LRP269a,22.286583,91.9911108,Bridge,Bridge start,road,45,0,0,0,0,0,2,LRP269b
N1,265.385,LRP269b,22.2863052,91.991583,Bridge,Bridge end,road,45,0,0,0,0,0,2,LRP269c
N1,265.41,LRP269c,22.2862497,91.9916941,"SideRoad,Right",Road to Chandnaisa(Z1039),road,46,0.001,0.001,0.001,0.001,0.001,2,LRP261a_B
N1,265.483,LRP261a_B,22.28593202,91.9923092,Bridge,SRIMI BRIDGE,C,46,0,0,0,0,0,2,LRP270
N1,266.01,LRP270,22.2836386,91.9967497,KmPost,Km post missing,road,46,0,0,0,0,0,2,LRP270a
N1,266.28,LRP270a,22.2820549,91.9986663,Culvert,Box Culvert,road,46,0,0,0,0,0,2,LRP262a_B
N1,266.424,LRP262a_B,22.28114247,91.99955717,Bridge,KOMOLMUNSHE HAT BOX CULVERT,B,46,0,0,0,0,0,2,LRP271
N1,267.205,LRP271,22.2761938,92.0043889,KmPost,Info.Missing,road,46,0,0,0,0,0,2,LRP271a
N1,267.419,LRP271a,22.2745827,92.0053056,Culvert,Box culvert,road,46,0,0,0,0,0,2,LRP271b
N1,267.689,LRP271b,22.2722493,92.0055278,Culvert,Box culvert,road,46,0,0,0,0,0,2,LRP263b_B
N1,267.818,LRP263b_B,22.27108957,92.00559725,Bridge,KHORNA CULVERT,A,46,0,0,0,0,0,2,LRP272
N1,268.205,LRP272,22.2676104,92.0058056,KmPost,Km post missing,road,46,0,0,0,0,0,2,LRP272a
N1,268.831,LRP272a,22.2622222,92.0070556,Bridge,Bridge start,road,46,0,0,0,0,0,2,LRP272b
N1,268.845,LRP272b,22.26210146,92.00708383,Bridge,Bridge end,road,46,0,0,0,0,0,2,LRP264a_B
N1,268.954,LRP264a_B,22.26116137,92.00730358,Bridge,KHORNA BVS STATION,C,46,0,0,0,0,0,2,LRP272c
N1,269.079,LRP272c,22.2600833,92.0075556,Culvert,Box Culvert,road,46,0,0,0,0,0,2,LRP264c_B
N1,269.199,LRP264c_B,22.25905159,92.00811112,Bridge,AJIMPUR CUL,C,46,0,0,0,0,0,2,LRP273
N1,269.205,LRP273,22.259,92.0081389,KmPost,Km post missing,road,46,0,0,0,0,0,2,LRP273a
N1,269.608,LRP273a,22.2557222,92.0096111,Culvert,Box culvert,road,46,0,0,0,0,0,2,LRP265a_B
N1,269.721,LRP265a_B,22.25493748,92.01030213,Bridge,MOJAFFARABAD,A,46,0,0,0,0,0,2,LRP273b
N1,269.876,LRP273b,22.2538611,92.01125,Culvert,Box culvert,road,46,0,0,0,0,0,2,LRP265b_B
N1,269.99,LRP265b_B,22.25311996,92.01197187,Bridge,MOJAFFORABAD BOX CULVERT,A,46,0,0,0,0,0,2,LRP274
N1,270.205,LRP274,22.2517222,92.0133333,KmPost,Km post missing,road,46,0,0,0,0,0,2,LRP274a
N1,270.548,LRP274a,22.249333,92.0152778,Culvert,Box culvert,road,46,0,0,0,0,0,2,LRP267a_B
N1,270.642,LRP267a_B,22.24871301,92.0158341,Bridge,MOJAFFORABAD,A,46,0,0,0,0,0,2,LRP275
N1,271.205,LRP275,22.2449997,92.019166,KmPost,Km post missing,road,46,0,0,0,0,0,2,LRP275a
N1,271.807,LRP275a,22.2410552,92.0215271,Culvert,Box culvert,road,46,0,0,0,0,0,2,LRP268a_B
N1,271.89,LRP268a_B,22.24038616,92.02179183,Bridge,ROWSONAT CUL,A,46,0,0,0,0,0,2,LRP275b
N1,272.286,LRP275b,22.2371941,92.0230549,Culvert,Box culvert,road,46,0,0,0,0,0,2,LRP268b_B
N1,272.356,LRP268b_B,22.23663455,92.02326475,Bridge,KANCHANAGAR CUL,A,46,0,0,0,0,0,2,LRP276
N1,272.425,LRP276,22.236083,92.0234716,KmPost,Info.Missing,road,46,0,0,0,0,0,2,LRP276a
N1,272.81,LRP276a,22.2327771,92.0245549,Culvert,Box culvert,road,46,0,0,0,0,0,2,LRP276b
N1,272.989,LRP276b,22.2316938,92.0248882,Bridge,Bridge start,road,46,0,0,0,0,0,2,LRP276c
N1,273.003,LRP276c,22.2315827,92.0249438,Bridge,Bridge end,road,46,0,0,0,0,0,2,LRP269a_B
N1,273.008,LRP269a_B,22.23149782,92.02496566,Bridge,Kanchon Nagar Bridge,B,46,0,0,0,0,0,2,LRP277
N1,273.219,LRP277,22.227916,92.0258882,KmPost,Info.Missing,road,46,0,0,0,0,0,2,LRP277a
N1,273.231,LRP277a,22.2278882,92.025916,Bridge,Bridge start,road,46,0,0,0,0,0,2,LRP277b
N1,273.243,LRP277b,22.2277771,92.0259438,Bridge,Bridge end,road,46,0,0,0,0,0,2,LRP269c_B
N1,273.443,LRP269c_B,22.22606085,92.02646504,Bridge,NORTH JOARA PAKKAR DOKAN,B,46,0,0,0,0,0,2,LRP277c
N1,273.68,LRP277c,22.2240271,92.0270827,Culvert,Box culvert,road,46,0,0,0,0,0,2,LRP270a_B
N1,273.878,LRP270a_B,22.22227199,92.0273786,Bridge,GASBAREA BOX CULVERT,A,46,0,0,0,0,0,2,LRP278
N1,274.219,LRP278,22.2192493,92.0278882,KmPost,Km post missing,road,46,0,0,0,0,0,2,LRP278a
N1,274.467,LRP278a,22.2170549,92.0281382,Culvert,Box culvert,road,46,0,0,0,0,0,2,LRP271a_B
N1,274.66,LRP271a_B,22.21558735,92.02902304,Bridge,GASBAREA COLLEGE BOX CULVERT,A,46,0,0,0,0,0,2,LRP278b
N1,274.982,LRP278b,22.2131389,92.0304993,"SideRoad,Left",Road To Dhupchheri (Z1026),road,47,-41,-445,-116,2430,-2912,2,LRP279
N1,275.219,LRP279,22.2116111,92.0318049,KmPost,Km post missing,road,47,0,0,0,0,0,2,LRP279a
N1,275.761,LRP279a,22.2084444,92.0356663,Bridge,Bridge start,road,47,0,0,0,0,0,2,LRP279b
N1,275.816,LRP279b,22.2080278,92.0357774,Bridge,Bridge end,road,47,0,0,0,0,0,2,LRP272a_B
N1,275.943,LRP272a_B,22.20710265,92.03633247,Bridge,Mazar Point Bridge,D,47,0,0,0,0,0,2,LRP279c
N1,276.102,LRP279c,22.2059444,92.0370274,Bridge,Bridge start,road,47,0,0,0,0,0,2,LRP279d
N1,276.114,LRP279d,22.2058889,92.0371386,Bridge,Bridge end,road,47,0,0,0,0,0,2,LRP280
N1,276.219,LRP280,22.2054167,92.0380274,KmPost,Km post missing,road,47,0,0,0,0,0,2,LRP272c_B
N1,276.281,LRP272c_B,22.20498376,92.03833123,Bridge,KHOLGHAR CUL,B,47,0,0,0,0,0,2,LRP281
N1,277.313,LRP281,22.1977774,92.0433886,KmPost,Info.Missing,road,47,0,0,0,0,0,2,LRP281a
N1,278.013,LRP281a,22.1917219,92.0453608,"SideRoad,Right",Road to Barma (Z1036),road,48,0.001,0.001,0.001,0.001,0.001,2,LRP282
N1,278.326,LRP282,22.1897497,92.046583,KmPost,Info.Missing,road,48,0,0,0,0,0,2,LRP283
N1,279.339,LRP283,22.1822771,92.0513889,KmPost,Info.Missing,road,48,0,0,0,0,0,2,LRP283a
N1,280.16,LRP283a,22.1750827,92.0528611,Culvert,Box culvert,road,48,0,0,0,0,0,2,LRP276a_B
N1,280.299,LRP276a_B,22.1739179,92.05329254,Bridge,NOYARHAT,B,48,0,0,0,0,0,2,LRP284
N1,280.339,LRP284,22.1735827,92.0534167,KmPost,Km post missing,road,48,0,0,0,0,0,2,LRP285
N1,281.339,LRP285,22.1652222,92.0548889,KmPost,Km post missing,road,48,0,0,0,0,0,2,LRP286
N1,282.339,LRP286,22.1629722,92.0641944,KmPost,Km post missing,road,48,0,0,0,0,0,2,LRP286a
N1,282.854,LRP286a,22.1596667,92.0674716,Bridge,Bridge start,road,48,0,0,0,0,0,2,LRP279a_B
N1,282.994,LRP279a_B,22.15862728,92.06820631,Bridge,SANGO BRIDGE DOMAJAR,C,48,0,0,0,0,0,2,LRP286b
N1,283.071,LRP286b,22.1580556,92.0686104,Bridge,Bridge end,road,48,0,0,0,0,0,2,LRP287
